,blog
315,Sorry ;)
316,"It seems so long ago that I was in Benidorm that most of it is forgotten ,apart from that awful camping joke on the previous page, courtesy of a Benidorm stand-up comic. It was fairly clean there. Ermmm.... it does exactly what it says on the tin.... you get British food, British bars, British TV, British Cabaret, British youngsters throwing up everywhere after far too much alcohol. The majority of the clientele were decidedly young, not so much twentysomethings but teenagers. At the other end of the scale there were quite a few pensioners looking ridiculous with tans so dark they reminded me of dates (the ones that appear at Xmas).  The beach was packed solid, not even cat swinging room. For all that, I enjoyed the couple of days I spent there. Will not be going back mind.....         "
317,"Seems to me that Valencia is often excluded from our minds as a tourist resort, but I found it just as interesting as Seville or any other Spanish city I have been to. I have to confess to a complete lack of pictures to enforce my point though. I took the bus again. Can't remember why, it was too long ago. I made up for it though with plenty of cycling around the area. I have not been fazed by cycling around any of the cities so far (I'm in Barcelona as I write), it provides a different challenge to the long stetches of road between towns that I usually encounter. Sure, you have to be extra vigilant, but I have found most drivers to be very respectful of me, and I, them. As mentioned above, I clocked up quite a few miles exploring Valencia and rather like Bordeaux, I just felt something for the place. Found my usual resting place for the Euro Football, an Irish bar, and watched Greece beat the Czechs. There is nearly always someone to chat to briefly in these bars as like minded travellers head for a bar where they know that the Football will be on. Jasmine walked in at about 11:30, the football match long gone (especially for the poor Czechs) and asked a barman if the match had started. I helped out with the explanation that the game had finished and ended up talking to her for about half an hour. She returned to her friends in a nearby restaurant and I sank another Guinness. She then came back half an hour later and invited me to an Ancient Egyptian exhibition the following day. She was Swiss but also spoke English and Spanish, the latter helping immensely over the following days. Naturally, I accepted. We were not allowed to take pictures in the Gallery, something to do with the Egyptian government....but the exhibits were very impressive and very, very old. There were statues in almost mint condition that were 5000 years old. A jug, which appeared to be made of marble, was dated at 3000 B.C. I couldn't see a blemish on it. Everything was in Spanish, so Jasmine helped out with translation for me. I have forgotten the details but Jasmine was also on holiday and we travelled to Barcelona together."
318,"  There have been quite a few days on this tour which are no doubt lost forever from my mind. Often very little occurs worthy of note and days seem to blend. The Jasmine days as I'm naming them, are exactly the opposite. So many things foreign to my usual life occurred, that I can't remember chunks of stuff. Also, some of the information cannot be shared. Jasmine and I took the bus to Barcelona (Yes, I know it began as a cycle tour!) from where we got a train to a wonderful place forty minutes north called Arenys de Mar. Her parents have a holiday home here, just outside of the town, perched on a mountain. Stunning views aplenty. Alas, I kept meaning to get the camera out but never captured the view. Her parents had just returned to Switzerland so we stayed there and as Jasmine had friends in the town we went and said hello. Arenys de Mar is basically one long street, which leads upwards to the mountain. The most unusual aspect of the place the road is flanked on either side by sand, for miles. The road therefore is also covered in sand. Apparently, when it rains hard it gets a bit messy, but the locals seem to love it. We had an excellent meal, chargrilled asparagus was especially good, my fillet steak came on some kind of chopping board sprinkled with rock salt and  chargrilled sweet pepper, all washed down with a tasty Tempranillo. Although late, we then headed to the beach. Jasmine bumped into a bunch of friends there and we all had a great time at the beach bar! The young Spanish seem a happy bunch. Got to about 4AM and ten of us stripped off and went swimming! Fantastic feeling. The water was warm, although they all complained it was cold - they should try Brighton at 4AM...... Then onto a nightclub in town called Johnny's until 6AM and we finally got to bed at about 8AM. I'm not used to this. The next day was a wipe out, I didn't rise until 4PM the next day, but it had been the best day of my tour. Jasmine said she wanted to cycle to Pamplona with me. I had doubts as she doesn't cycle and I knew how tough it would be physically. We were also having a few difficulties, neither of us being particularly easy to get on with. She drove to Girona to pick up a bicycle and we set off that evening. We found a long cycle path that in truth was fit for mountain bikes, not tourers, but at least she was safe from the main road. She had an annoying habit of charging off (I was carrying her baggage, slowing me further) and when she took the wrong turning and I hit a 6 inch hole in the ground in vain pursuit, instantly puncturing, I was not impressed. Fixed the puncture and pitched the tent for the night. It was bad luck. I've had nothing but sunshine throughout Spain and Portugal but today it pissed down! Jasmine was probably having a tough time and when we went seperate routes for a while and agreed to meet later I should have heeded the warning signs. I arrived in the picturesque town of Olot on time at 10AM. Jasmine showed up in her car at 12! She still wanted to go to Pamplona, so I put my bike in her car and off we went via the Pyrenees. Three and a half hours later, a mile in the air, Jasmine decides to abort. No hard feelings, we had some great times and we said goodbye. Trouble was that she had left me on the blinking Andorran border, a Spanish town called La Seu. I was behind schedule for the Pamplona festival and in the middle of nowhere. Furthermore, that pothole has caused some rim damage to my front wheel..it probably needs replacing. To top it off, after spending the evening in the town, the following day is a national holiday. Not for Spain, just for the town!? So no bike shop. Crazy Spanish. The bus station wouldnt accept my bike on their vehicles, so I cycled 50K to the nearest town with a train station, Puigcerda, to try and get to Pamplona in time. Train to Barcelona took 3 hours and only cost a fiver. ******Barcelona update******  I've been in this amazing city for 3 days. Basically Ive been stuck here as everyone and his wife is trying to get to Pamplona. The few trains that run have been full. Got lucky today, although previously told that today was sold out, I have a ticket for the sleeper train leaving 10.30 tonight, arriving 5.30 Pamplona. Must tell you about their ticket queuing system as well. Beautiful, no really stunning, Romanian girl serving me Guinness so Moscow!
"
319,"I was in Barcelona about two weeks ago, it was the weekend and cheap accomodation was not to be found. I tried quite a few places, hostels and low grade hotels, but they were either full or unable/unwilling to cope with my bicycle. I don't blame them. No extra money for a bicycle, it takes up room and can damage walls or furniture as you try to negotiate it up stairs and around corners. I went a little upmarket, a 3 star hotel! It was getting late (Aside : Try to grab a listen to 'Getting Late' by Floetry. Great song.) and I had very few options. The lady on reception, about 30 with an intelligent look about her, appeared to do a quick analysis of me as I approached and spoke. I think I was in danger of failing her scan as she informed me they had no single rooms available, only doubles. I was not to be deterred. Smiling and trying to present the best Jason possible I said 'how much'. I won her over. She could now see I had brass in pocket and was probably charmed by this devilishly handsome English gentleman in front of her. Oh...sorry...yes we do have a couple of single rooms available. I had passed her test. It cost me a fair whack mind, 90 Euros. This is called 'credit card' touring and is the reason many cycle tourists avoid big cities. No campsites.  Variations on the receptionists attitude occur all the time and I am becoming pretty good at presenting myself and saying the right things to gain a room for the night. Barca - the main tourist road is called Las Ramblas, which has a pedestrian section running through its middle. An hectic place with artists, human statues, jugglers and outdoor restaurants all battling for the tourists' Euros. My hotel was very close to this road, which made the 90 Euro bill slightly easier to swallow. With the bike safely stowed, I hopped on one of the open topped buses and saw the sights. Went past the Nou Camp stadium, Barcelona F.C's home, wish I had paid a proper visit now. Also saw a lot of Gaudi architecture, impressive stuff. His masterpiece, La Sagrida Familia, a 120 year old cathedral is still being built!    It is not everyone's cup of tea, but I like Aquariums. The one in Barca was pretty good but suffered from overcrowding (people, not fish in the tanks). Unfortunately this is the curse of most tourist infested places. Watched the Blowfish for 10 minutes, hoping it would 'puff out', but it only does that when endangered.  Trying to get to Pamplona from Barcelona tested my patience. The main train station, called Sants, has a queueing system similar to the deli counters at supermarkets in Britain, whereby you grab a ticket and wait for your number to come up. The main board showed 563, my ticket was 740! It helpfully tells you the estimated waiting time on the ticket also, in this case 1 hour and 20 minutes. Hmmmm.  Everyone and his wife wanted to go to Pamplona for the Bull Running festival and all the trains were full.....for 3 days! I looked at the map and realised that it would take about 5 days to cycle and I'd miss the festival. I tried the bus station - 'No bicycles Senor'. I returned to the train station the following day, out of desperation really, but got lucky and there was a spot on the night train. I would have to share with 5 others in a 6 berth cabin but that was fine.
"
320,  
321,"They do not seem to have the platform guy who checks down the line and whistles or waves a flag as no sooner had the bike gone on the train pulled away with the door still open. One of my panniers was still on the platform and a kind man ran and grabbed it, handing it to me on the move. I struck lucky with my travelling companions, a bunch of US University students in their early twenties. The 6 berth carriage was of a similar size to an old style first class cabin in Britain, so there was precious little room. I was expected to put the bike under the bottom bunks, but despite trying for half an hour (more sweat) it just wouldn't go. In fact it got wedged halfway in, halfway out. Left it. Two of the girls disappeared early, the other wanted to sleep, so I went to the buffet cabin at the rear of the train with Jeff and Mike, both from Austin, Texas. We passed another American girl on the way, just, as she was of considerable size and the walkways were not. She moaned about the state of the train, we smiled. I have had virtually no contact with US citizens all my life, my travels have changed that as they are touring everywhere. A lot of them irritate me. They seem quick to express displeasure because things do not run as smoothly as back home. Get them in a group, especially girls, and they all seem to want to shout rather than talk, oblivious to the other people around them. Anyway it is a generalisation, Mike and Jeff were great company. We stuffed down a six-pack each and managed to get 2 hours sleep.  The train was due in at Pamplona at 5.30 am, we were told that we would get a knock at 5am to wake us. No one heard it apparantly. All I remember is waking up with the train in the station and Jeff telling me we had to move quickly. The others had gone. My bike was stuck under the bunks of course. I got it out, with assistance from Jeff and as we gathered our stuff the train darn well pulled out of Pamplona!!  The next stop was half an hour away, maybe 50 kilometres. We got off at the next station, a small town close to the Pyrenees. It was dead. I felt sorry for Jeff who may well have got off the train with his mates if it wasn't for my bike. We managed to get a Taxi, he reluctantly took my bike in the back and sped back down to Pamplona. Cost me 50 Euros. Ouch. I bade Jeff farewell as he went to search for his buddies. The bull run was at 8am and it was already 7.15am so I had to get a shift on. I wasn't prepared for the sights that greeted me next. The streets were full to bursting with people, the majority with a beer in hand and decidedly drunk. The stench of old mixed alcohol rose from the pavement and broken, crushed glass was everywhere. I couldn't even get close to viewing the bull run, so I sat on a bench and cursed. My time wasn't wasted as I had a puncture, no doubt from all the glass strewn across Pamplona' streets.     Although I thought the whole scene ugly, the festival was not without merit. Loads of brass bands, maybe 10-20 roamed the streets all day, with a procession of dancing, merry people following behind. There was a uniform of all white clothes embellished with a red necktie or scarf worn by the majority of people. So despite hordes of tourists, the locals still attended en masse. They all seemed very happy and just accepted the stench and carnage as part of the festivities. There were also concerts and firework displays and I estimate about 100,000 people were having a thoroughly good time.          Those guys on the bench were so far gone that when the Brazilian band gathered around and bashed their drums and blew their trumpets they didnt' even stir. Eventually a woman came with a bucket of water, but although they woke it required several men to carry them away.    The following day I had a great view, up on a balcony. There was carnage as someone slipped at the entrance to the bullring, which is the end of the run, and people crashed into each other. A bull came along and got stuck in. It was not a pretty sight as one poor chap got a horn right up his backside. Blood everywhere. The bull then tossed him for good measure. Seemed to me about 2000 actually took part in the actual run, chased by 6 bulls. Many ran so quickly at the start that they never even saw the bulls!  I was glad to have seen the spectacle but also keen to press on to catch a Pyreneean stage of the Tour de France. Back on the bike!"
322,"*** At this point I tried to insert a picture, but the darn PC keeps crashing so I will have to add them at a later date. ***  Why have I always managed to kill computers so easily? Bah. I took it to easily the first couple of days, I hadn't cycled at all in Pamplona and not done too much when I was travelling around with Jasmine and therefore found it quite hard going. I had to up the pace to get to the Tourmalet mountain but unfortunately my path was hindered by the Pyrenees! I struggled up my first true mountain, the Col de Pourtalet, a long drawn out affair which had me sweating profusely. Up and up, for miles and miles. The views were spectacular (not that I can show you the pictures to prove it yet!) and I found a beautiful campsite high in the mountains. Went to the campsite bar and chatted to two drunken ladies plus the barman. Proved quite entertaining as we all had language deficiences, so we conversed in a weird mixture of English, Spanish and French! One of the women took a shine to me, unsurprising considering the HUGE beer goggles she must have had on. Her English was worse than my Spanish which is an achievement. The barman interpreted.....""she wants sex with you"" he said. The lady staggered to the pool table and offered me a game. I took it easy but still couldn't avoid clearing up without her potting a ball. We could have played for an hour and she wouldn't have sunk one....  It reminded me of my last working days when I used to thrash my friend Adam Dawson all the time. Anyway, she decided pool was not her game so we returned to the bar. I hatched an escape plan but didn't require one as without the aid of the barman who had disappeared we couldn't really communicate. She became sullen and rather difficult so I said goodbye.  The next day as I continued climbing up the mountain I stopped at a Cafe for water. Guess who was serving? She had made a remarkable recovery and gave me a an embarrassed smile. Gave my legs fresh impetus...to get going as quickly as possible. Finally got to the top of the Pourtalet. It had been tough but my reward soon became apparent. A long, long descent over the other side. I can't describe it very well but it was my first ever mountain descent and it was exhillirating! Not just a five minute speed down but a twisty, turny, half hour of bliss. I reckon there is money to be made in taking people up to the top of these places in a car and then giving them a bicycle to fly down on. At the foot was a picnic area which showed a map of the mountain I had conquered plus a map of the adjoining one, the Col D'Aubisque. Again, words fail me, but it was the toughest physical test I have ever endured. Sixteen kilometres of stiff climb without a flat section anywhere to get a breather. The map at the picnic area had warned cyclists to 'PACE YOURSELF'. What a joke. There was only one pace I could go and the next one down from that was STOP. Due to the very slow pace I set further difficulties arose. Flies. Mosquitos. Not sure really what they were but they just would not leave me alone, attacking me with relish. When I actually stopped they swarmed all over me, biting lumps out of my exposed legs. I got to about the 10k point and quit for the day as a campsite came to my rescue. The following morning, the day of the Tour stage at the Col de Tourmalet I had the remaining 6K to ascend. It was just as hard as the previous day and took a good deal of the days 'cycling legs' out of me. I reached the foot of the Tourmalet at about 3PM, a town called Luz, which was filled with TDF addicts. The atmosphere was great, which is more than could be said for my legs. The stage finished about 5PM and I was on the wrong side of the mountain! I hadn't a prayer. No energy and 18K of mountain to climb before I could see Lance and the pack. So I settled in a nice bar and watched the TDF on TV, with the actual action taking place mere miles away! Was not pleased, to put it mildly.                 "
323,"I had taken a train across Southern France to get to the Alps in plenty of time for the stage and the riding was more enjoyable than usual as lots of fellow cyclists had similar ideas. Reaching the town at the foot of the mountain, Bourg D'Oisans, I embraced the Tour atmosphere once more. Thousands of people milling around, bicycles everywhere, mostly racers, and a carnival feel. The stage took place the next day and the road up would be shut off at 6AM so I had the task of climbing Alpe D'Huez that evening. I would not be alone as hundreds of cyclists were attempting the same. The only difference being I had 40Kg of panniers to lug up as well! There were a few tourers going up, but only a few. 13K of climb. No option but my lowest gear all the way. The difference to the Col D'Aubisque was company. That was a journey undertaken completely alone, whereas the Alpe D'Huez was already lined with thousands of people. I received huge cheers from so many as I made my way up that I almost felt compelled to continue without stopping. Almost. Stopped halfway for a Coca Cola. The second half seemed to be less steep to me, but with fatigue setting in, more difficult. I found a rhythm, which involved riding out of the saddle nearly all the way. It just seemed to be slightly easier to ride that way although I guess it makes more demands aerobically. The cheers continued all the way up, they were clapping and cheering me, it was fantastic. I reached the summit, exhausted, yet emotional. The effort had been great and I confess that tears were not too far away. I climbed off the bike and my legs wobbled. My whole body was shaking in fact. It had taken me around three hours to climb it. Lance Armstrong followed me up the next day........... in forty minutes.           "
324,             
325,"After the Alpe D'Huez I plotted my route across the Alps to Italy, destination Torino or Turin as we call it. I noticed that I would have to go over another Tour de France Col, the Lauteret. Coincindentally, this Col happens to be the  wallpaper on my PC at home, now donated to my parents. I attempted to capture a similar picture but couldn't get it right.    This climb was different to the rest, not a zig-zag up but more of a climb around the side of the mountain. It didn't feel as steep but that was of little compensation as my legs were well and truly cooked spaghetti. I met three Aussie cycle tourists (late twenties)on the way up, Aaron, Melissa and Karen. Two of them were both Triathletes and Psycologists! I had a chat with Aaron who was ahead of the ladies as we began to climb. They stopped for lunch and I pressed on, knowing they would catch me later....    I was in serious trouble, despite eating well that day, porridge in the morning and pasta for lunch. It got to the point where I was cycling no more than 100-200 metres and stopping. I could hardly push off on the bike. Sure enough Aaron came past two hours later. I asked for his assistance to get me up the mountain and just by chatting it helped. Aerobically I was fine, talking and cycling was easy, but the legs didn't want to know when I was on my own. Just goes to show how much of it is mental. With company I was able to carry on.      I camped with the Aussies for the evening and we went our seperate ways in the morning. One more Col to climb, I forget its name but it was a real git. I rode to a town called Oulx, where I had actually skiied a couple of years back. Caught the train to Turin, drawing blood yet again in attempting to lift my bike onto the train. Stayed overnight and spent the next day on three different trains all the way to Venice on the East coast of Northern Italy. Whether it was laziness or destroyed legs, I'm not sure, but I had no regrets about not cycling. Venice. Unique, beautiful. Very, very crowded. I'm having problems enjoying all this. After an hour, when you have marvelled at how beautiful and strange Venice is...then what. For me it is time to leave. I walked to St Marks' square. Thousands of tourists packed the place. What is there to see? I had no intention of queueing with the hordes to go into a cathedral. So I returned to my base. Basically I'm questioning my enjoyment and reasons for continuing my tour. I have the Olympics to look forward to but after that there are huge countries in front of me, Turkey, Iran then maybe Pakistan and India. Do I want to cycle them?  There is something back home which I've always wanted to do, but I have no skills in that area and would start from scratch. I'm also spending too much. Visiting big cities usually means expense but I'm not willing to forgoe the cities and just cycle the 'beautiful countryside' all the time. Anyway, I will tackle all this further down the line.... Here are some pictures of Venice         "
326,"It cost 80 Euros, fifty quid, for a place on deck for the thirty hour journey. There were three levels where I could lounge around and the ship was clean and comfortable.    I had failed to bring much cash with me and there were no ATM's on board but in hindsight I'm glad as all you could do was drink, eat and play slot machines. Despite a multinational presence I failed to have a single conversation with any of the passengers. Managed to grab about six hours sleep on a chair but still felt a bit laggy the day after. Patras is the third most populated city in Greece. The area near the port appears to the hub of everything and a very helpful lady in the Tourist booth directed me to a cheap, yet excellent place called Pension Nikos. For sixteen pounds I had my own room, a darn good shower and a comfy bed. No air conditioning though, but the evening was bearable without sheets on top. I wandered the bar/restaurant area and had a great meal followed by a few beers. Most of the Greeks speak good English and the barman was a nice chap who sent a few free Tequillas my way. The young Greek women are, on the whole, beautiful. In fact things seem to get better with every country I visit! In the morning I had my usual breakfast of two coffees, the sugar content varies according to alcohol intake the night before. It was a specialist coffee bar the like of which I have never seen. A weird and wonderful array of drinks, although they were not cheap. Chatted with Constantin, the barman/waiter?, a thirty year old who envied my travelling lifestyle. A coffee in this place was an hours wages for him! Pascucci I think the place was called...well worth a visit.
"
327,"All along the coast there were little beaches where you would find a beach taverna and a smattering of Greek sunbathers. The water was a lovely royal blue with the last thirty or forty metres next to the beach a clear turquiose.    The road was mostly flat so I could whizz along at a cracking pace before stopping and going for a swim!    Here is the view I have seen most of over the last three months!    There were a couple of campsites along the road and although it was tough to find and rather rundown, the view was pretty good. Elona Beach campsite.      Beach bar along the route.....   "
328,"This led me to a place called Pireaus, which seems to be the main port for Island hopping but is maybe 10k from the centre of Athens. I've cycled into Athens today but have been unable to locate what one might call 'the centre'. The place is dusty and has more than its share of litter. I managed to get a glimpse of the Acropolis and now wish to find a ticket booth so I can get some tickets for the Olympics. As I skipped most of Italy I've got here two weeks before the Olympics and I was worried about this a month ago! So....I'm going to grab some tickets to see Boxing, Cyling and Athletics and then go Island hopping around the Cyclades.    Have now got this website up to date with my travels. The problem with lagging ten days behind is that you forget things and if they are not written down, they are gone. Therefore, I use the photos from the camera to jog my memory but little incidents tend to get missed. Just today I observed some guy pretend to be on the phone. I thought he was a being a 'dirty ol' man' but he waited for the girl to leave her position at a newspaper stand and then helped himself to about 10 magazines! Bye."
329,"I went to the Port of Pireus near Athens one afternoon looking for a ferry to one of the nearer Cyclades islands. Choice was rather limited, Crete, Crete or Crete. There were three different destinations to the northern coast, Chania, Heraklion and another that escapes me. My map showed a campsite at Chania, the ferry would sail at 9pm and arrive at 5.30AM the next morning. So the cost of the ferry, a very reasonable twenty Euros, would also provide my sleeping accomodation. I could then go anti-clockwise around the islands... Rhodes (Rodos), Kos and back up to Athens. I failed to check how to get to Rhodes from Crete at the time and have now found out that I need to cycle across the other side of the north coast to the port of Agios Nikolaus. Chania or Hania as the Cretans call it used to be the islands capital until 1972. That honour has now passed to Heraklion for reasons unknown to me. Plenty going on there and a very picturesque harbour. Crete is hot, too darn hot. It is also rather barren and mountainous, certainly not ideal cycling conditions. I have split my journey into 50 mile segments, Chania to Rethymol, Rethymol to Heraklion and Heraklion to Agios Nikolaus (with a possible stopoff in Malia....). Very few flat sections, all up and down and a searing heat has made it less than pleasurable. Some of the car driving beggars belief. Very impatient, always tooting and they park anywhere. The most common vehicle on the road is the Toyota Hilux truck, usually loaded up with water melons or plastic chairs. Must not forget the crazy scooters either! Darting in and out of traffic, red lights slow them but don't stop them. A quick glance left and right and they just sail through... I'm currently in the capital, Heraklion, delaying cycling as my legs feel rough after yesterdays exertions. No pictures...not much to show really. I tried to capture four mountain goats climbing a very steep bank, but they were so nimble that disappeared over the horizon as I took the picture. What else has happened...... an old woman running the beach campsite I stayed at last week commented on how soft my hands were, ""you do very little work in your life"". Well I've tried..... I've hit a pothole coming down a mountain in Crete at about 40mph. Back wheel did a wiggle but I stayed upright. Would have been messy. I've also lost my temper with a couple of drivers who've come past me and then immediately applied their brakes to turn into a road forcing me to take evasive action. Down to my last book. When I flew home for a couple of days I grabbed a bunch of novels (I went through a buying phase a few years back but stopped reading)but the last couple of months have rekindled my interest. Haven't seen many opportunities to purchase more and I can't read any old trash. Not one duffer amongst the following ; The Plague -Albert CamusAngela's Ashes -Frank McCourtHeart of the Matter -Graeme GreeneThe curious incident of the dog in the night-time -Mark HaddonInvisible Man -Ralph EllisonMemoirs of a Geisha -Arthur GoldenLove in the time of Cholera -Gabriel Garcia Marquez Occasionally a book may make me smile but I couldn't supress laughing out loud at an incident in the Cholera book. This passage is for my benefit, something to remember when I look back at the journal. It relates to a very clever and well trained parrot who had lived on a ship for a number of years. ""For many years they clipped his wing feathers and let him wander wherever he chose to walk with his hulking old horseman's gait. But one day he began to do acrobatic tricks on the beams in the kitchen and fell into the pot of stew with a sailor's shout of 'every man for himself'. Bye."
330,"Weightwatchers update : After six weeks of the tour I returned home for a few days and reported that I had lost nineteen pounds in weight. Roughly eight weeks have passed and I can tell you that I have lost another ten. So from 13 stone 4 to a much fitter 11 stone 3 (186 to 157pounds). I will continue to cycle, sans panniers, and have booked myself into the local gym.  Thanks for the all the guestbook comments and emails along the way.  Bye."
331,"i'll be uploading photos when i get a chance, which isn't going to be often. its the 30th of september and i already have more than 250. i wont be putting all of them up here, but a decent amount. text as well will come when i get the chance. my mom now has the password, so she will update with my location and distance every few days. after las vegas and moab, updates should occur more often, as i will have time to stop at libraries and internet cafe's.... till then. -sean"
332,"budget for the trip? probably about $500. i'll be freecamping every night that i dont stay with a friend, eating rice and beans, and whatever is the cheapest fresh fruit and vegetables i can find, and foraging(in the woods, no dumpster -eeewwww- diving here). im an artist, and i can carve, so if it gets tight, i'll try and sell some of my carvings or artwork along the way. last resort would be to use one of my three extremely marketable skills for a traveller. i've got quite a bit of experience as a bike messenger, a bike mechanic, and in construction. probably the three best possible trades to know if you plan on getting temporary work around the country... more, much, much more to come."
333,"tomorrow i weld my frame. its cracked halfway down the seat tube from a rather dumb-ass move i pulled. i had a thomson post stuck in the frame. really stuck. no amount of twisting was getting this thing out. so i followed the advice on sheldon browns site. it's good advice. it would have worked great. its just that i got impatient. i cut the seatpost off about two inches above the seat collar, like i was supposed to. i took a hacksaw blade and cut the seat tube from the inside, like i was supposed to. i convinced myself that i had cut all the way through. i hadn't. i was tapping a flathead screwdriver down in between the post and the frame to pry the post in so i could just roll it up and pull it out. i got a little overzealous and put the screwdriver right through the frame.  after i got over feeling like an ass, i evaluated the problem and figured out a way to fix it without a welder that i dont have. i drilled holes at the end of all the cracks so that they wouldn't spread. i sawed the derailluer off of a front derailluer, so that all that was left was the clamp. with the new seatpost at the right height, the clamp was holding the bottom of the seatpost, and the seat collar the top. this worked great. then i raised my seat. (a month or so later) the bike lasted to nyc and back, to philly and back. mountain biking all over the area. it lasted to new hampshire and back no problem. it finally started clicking and swaying a couple of weeks ago, after i rode it to the bike shop(1,100 ft road climb, dried up riverbed descent) a bunch of times. i've welded bike frames before. even made one. im certified and everything. so it wont be a problem. i just have to bring it down to my friend scotts body shop in dover, so i can use his welder. so i may not be updating on the first night, which was my intention. i may have to skip philly and head straight to state college, likely a two day ride before i stay at a friends house... i've been to philly more than enough times, and ill see nick and chuck on the way back."
334,
335,
